Voter ID,County,Candidate
16749203,Bamoo,Khan
19453652,Marsh,Correy
11398787,Trandee,Khan
14508299,Bamoo,Khan
19699422,Marsh,Khan
11860185,Marsh,Khan
12655863,Marsh,Khan
19229506,Marsh,Khan
13363156,Marsh,Li
12953424,Marsh,Correy
11202997,Marsh,Khan
19672723,Raffah,Khan
13411488,Marsh,Khan
11275664,Marsh,Khan
10534286,Marsh,Khan
12912503,Marsh,Khan
11117390,Marsh,Khan
19548937,Bamoo,Li
15784583,Marsh,Khan
10689949,Queen,Khan
13442141,Marsh,Khan
16558794,Marsh,Correy
12415264,Marsh,Li
16021237,Marsh,Correy
16149332,Marsh,Khan
15700245,Marsh,Khan
10997258,Marsh,Khan
19431511,Queen,Khan
11360410,Marsh,Khan
14347169,Marsh,Li
17138090,Queen,Li
11925586,Marsh,Khan
15814530,Bamoo,Khan
10008423,Queen,Li
14374464,Marsh,Correy
12313468,Queen,Khan
10964892,Marsh,Correy
11669234,Marsh,Khan
16063343,Queen,Correy
14554198,Marsh,Khan
18602099,Marsh,Correy
14758581,Queen,Khan
11380403,Marsh,Khan
17606574,Queen,Li
12013289,Marsh,Khan
15696151,Marsh,Khan
10087626,Marsh,Correy
15055279,Marsh,Khan
14024411,Marsh,Khan
15500343,Queen,Correy
19851457,Marsh,Li
18517413,Marsh,Li
11062596,Queen,Khan
14426419,Queen,Khan
14453912,Marsh,Correy
13221861,Marsh,Li
12116631,Bamoo,Khan
11805412,Marsh,Khan
17515510,Marsh,Khan
10852776,Marsh,Khan
10412775,Marsh,Correy
17829607,Queen,Khan
13845274,Marsh,Correy
10665426,Marsh,Khan
12721085,Marsh,Khan
16698913,Marsh,Correy
14268558,Marsh,Khan
10182784,Queen,Khan
18821986,Marsh,Khan
17996209,Marsh,Khan
15773645,Marsh,Khan
19541732,Raffah,Li
16852226,Marsh,Correy
15910055,Marsh,Khan
18663565,Marsh,Khan
16942650,Marsh,Khan
13085657,Queen,Khan
15585523,Queen,Correy
15505351,Marsh,Khan
10201041,Marsh,Khan
15125971,Marsh,Khan
13561989,Queen,Khan
19045289,Bamoo,Khan
14246535,Bamoo,Khan
15523563,Marsh,Khan
15526000,Marsh,Khan
13486078,Marsh,Khan
10057773,Marsh,Khan
15360439,Marsh,Khan
10847558,Marsh,Li
17021644,Queen,Khan
18047875,Bamoo,Correy
15058368,Marsh,Correy
19103508,Bamoo,Khan
15703389,Marsh,Li
11001109,Queen,Khan
14696794,Queen,Li
13076280,Bamoo,Khan
14485208,Marsh,Khan
13006489,Queen,Khan
13710044,Queen,Khan
17439137,Raffah,Khan
10034746,Marsh,Correy
17652994,Marsh,Li
17083038,Marsh,Khan
17860086,Marsh,Li
15348909,Marsh,Li
12214067,Marsh,Li
18188825,Queen,Li
15726064,Marsh,Khan
16877899,Marsh,Khan
19108243,Queen,Khan
17043271,Raffah,Correy
19208465,Marsh,Li
19279237,Marsh,Li
17813852,Raffah,Li
19330198,Marsh,Khan
19230386,Queen,Correy
17401981,Queen,Khan
14724486,Marsh,Khan
17317888,Queen,Khan
11212638,Marsh,Khan
19643290,Marsh,Li
13498194,Marsh,Khan
13652694,Queen,Khan
13403091,Trandee,Correy
15337265,Queen,Li
10258334,Queen,Khan
17454066,Queen,Khan
16408218,Marsh,Li
10130142,Raffah,Khan
18210870,Marsh,Correy
13034659,Marsh,Correy
11262024,Marsh,Khan
15886172,Marsh,Li
16278735,Marsh,Li
17745113,Marsh,Khan
16391497,Marsh,Correy
18795326,Trandee,Khan
12317500,Marsh,Khan
17241300,Marsh,Li
15248439,Marsh,Correy
11848931,Bamoo,Khan
13609011,Marsh,Khan
11321752,Marsh,Correy
10609961,Marsh,Khan
18436603,Marsh,Khan
15903519,Marsh,Khan
13237160,Marsh,Khan
17464209,Marsh,Khan
16923811,Marsh,Khan
18603756,Marsh,Khan
17089572,Queen,Correy
12051657,Marsh,Khan
16055091,Marsh,Li
19311454,Marsh,Khan
12726303,Marsh,Khan
10121259,Marsh,Correy
11265698,Marsh,Khan
18548458,Marsh,Li
16879802,Marsh,Khan
14613133,Marsh,Khan
19177992,Queen,Khan
18205274,Queen,Correy
18528614,Queen,O'Tooley
13073404,Queen,Li
17273393,Marsh,Correy
12893774,Marsh,Khan
17200241,Marsh,Li
10115428,Marsh,Khan
18592199,Marsh,Khan
16942348,Marsh,Correy
13815074,Marsh,Khan
10588777,Bamoo,Khan
14697200,Marsh,Li
10600759,Marsh,Khan
13339795,Marsh,Li
11729553,Marsh,Khan
18132570,Queen,Khan
12517681,Queen,Li
18676045,Marsh,Li
18547918,Marsh,Khan
10918684,Bamoo,Khan
17605508,Marsh,Li
12740502,Marsh,Khan
12483440,Marsh,Khan
12916760,Marsh,Khan
19484903,Marsh,Khan
11544925,Queen,Khan
17768055,Marsh,Correy
19136457,Marsh,Khan
10153680,Marsh,Khan
17963814,Marsh,Khan
19598377,Bamoo,Khan
12502877,Marsh,Correy
15766072,Queen,Khan
15532856,Marsh,Khan
15235920,Marsh,Li
10895899,Marsh,Correy
13062341,Marsh,Correy
10450633,Bamoo,Correy
16033894,Queen,Correy
14914349,Queen,Correy
15728396,Marsh,Khan
13501796,Queen,Khan
19597255,Marsh,Khan
18062259,Marsh,Khan
15681609,Queen,Khan
10304381,Marsh,Li
12548776,Queen,Khan
13592023,Marsh,Khan
10119603,Queen,Li
16665947,Marsh,Khan
16691175,Marsh,Li
13033027,Marsh,Khan
15452117,Marsh,Khan
16021747,Bamoo,Khan
12703867,Marsh,Correy
19624603,Marsh,Khan
12063235,Queen,Khan
18972403,Marsh,Li
12258890,Marsh,Li
10486448,Marsh,Li
12506043,Marsh,Li
17157207,Marsh,Khan
17736451,Queen,Correy
12026838,Marsh,Khan
17187432,Marsh,Li
19906732,Marsh,Khan
11632531,Marsh,Khan
16026069,Marsh,Khan
11105150,Marsh,Khan
15226880,Marsh,Li
12336365,Marsh,Li
12873182,Marsh,Correy
16646120,Queen,Khan
11841253,Marsh,Khan
11577291,Marsh,O'Tooley
11942804,Marsh,Correy
14785839,Marsh,Correy
10888946,Marsh,Khan
13461888,Marsh,Khan
11952090,Marsh,Correy
19817754,Marsh,Correy
12850100,Marsh,Correy
12261230,Trandee,Khan
16052665,Marsh,Khan
15134492,Queen,Correy
17341025,Queen,Correy
13972638,Queen,Khan
14303443,Queen,Khan
14619317,Marsh,Khan
17093223,Bamoo,Khan
18519714,Queen,Khan
10759607,Marsh,Khan
10401205,Marsh,Khan
18291814,Queen,Li
19437765,Marsh,Khan
17071511,Marsh,Li
17681378,Marsh,Khan
10691725,Marsh,Khan
19652107,Marsh,Khan
14214485,Marsh,Khan
19501132,Bamoo,Khan
13747892,Marsh,Khan
18178591,Trandee,Li
14660026,Trandee,Khan
19335100,Marsh,Khan
10215412,Marsh,Correy
13935304,Marsh,Correy
18851555,Marsh,Khan
13819833,Marsh,Li
13442709,Marsh,Khan
12669356,Marsh,Li
19827050,Bamoo,Khan
11250062,Marsh,Khan
13495667,Marsh,Khan
15940275,Raffah,Khan
10094666,Marsh,Khan
11089610,Marsh,Correy
12716780,Queen,Khan
11779653,Queen,Correy
14197298,Queen,Khan
15144306,Queen,Khan
12792524,Queen,Li
11610464,Marsh,Correy
17515055,Queen,Li
18466756,Marsh,Li
17846599,Queen,Khan
10858926,Marsh,Khan
14034115,Marsh,Khan
16722015,Marsh,Li
13997507,Marsh,Khan
17457525,Marsh,Khan
14196576,Marsh,Khan
12078531,Marsh,Khan
15953972,Marsh,Khan
10595430,Queen,Khan
11245942,Bamoo,Khan
16381817,Trandee,Khan
10739521,Marsh,Khan
17393575,Marsh,Khan
17457251,Queen,O'Tooley
19027824,Marsh,Khan
13974884,Marsh,Khan
16386833,Marsh,Correy
13046069,Marsh,Li
17552969,Queen,Correy
13076038,Marsh,Khan
15832131,Marsh,Khan
13495331,Marsh,Li
19133946,Marsh,Correy
16296831,Queen,Khan
14704959,Marsh,Correy
13655395,Marsh,O'Tooley
15125605,Queen,Khan
19437611,Marsh,Khan
13899820,Marsh,Khan
14957303,Marsh,Khan
12863754,Trandee,Khan
12926719,Marsh,Khan
11258280,Queen,Khan
18776457,Marsh,Correy
16225697,Bamoo,Khan
11232787,Marsh,Li
11362511,Trandee,Khan
11570163,Marsh,Khan
17479158,Marsh,Li
11780051,Marsh,Khan
10396214,Marsh,Khan
12332633,Marsh,Li
11759870,Marsh,Khan
13761926,Queen,Khan
19388569,Marsh,Khan
11616528,Marsh,Khan
13220556,Queen,O'Tooley
14859417,Queen,Khan
19292904,Raffah,Correy
14979901,Marsh,O'Tooley
18456058,Marsh,Correy
11222810,Marsh,Li
11429522,Marsh,Li
14851105,Marsh,Khan
15847760,Queen,Khan
11274219,Marsh,Khan
11047246,Bamoo,Correy
11027635,Marsh,Li
11869971,Raffah,O'Tooley
12006212,Queen,Khan
19643579,Queen,Khan
17722535,Marsh,Khan
17256797,Marsh,Khan
16704138,Marsh,Khan
11205968,Trandee,Li
11576597,Bamoo,Khan
17373752,Marsh,Li
19022992,Queen,Khan
17586809,Marsh,Khan
11832203,Marsh,Khan
11556460,Marsh,Khan
13248563,Marsh,Khan
11429732,Marsh,Khan
16592138,Marsh,Khan
16786779,Trandee,Khan
17348732,Marsh,Khan
10481277,Marsh,Li
12779861,Raffah,Li
14220533,Bamoo,Khan
16271304,Queen,Khan
15309909,Queen,Khan
19043061,Queen,Correy
14078567,Marsh,Khan
19163633,Bamoo,Khan
14963491,Marsh,Li
19252929,Marsh,Correy
13129091,Bamoo,Correy
12338825,Marsh,Correy
11857848,Marsh,Correy
11494314,Marsh,Correy
12007538,Bamoo,Khan
13687928,Marsh,Khan
14861028,Marsh,Khan
14261995,Marsh,Khan
14936434,Marsh,Correy
15162981,Marsh,Khan
14868628,Marsh,Li
14232827,Marsh,Khan
16303581,Marsh,Khan
19846162,Bamoo,O'Tooley
19500676,Marsh,Khan
14160809,Bamoo,Khan
18898765,Queen,Li
13046967,Marsh,Khan
19291906,Marsh,Khan
14837129,Marsh,Khan
13589506,Marsh,Khan
14007710,Marsh,Khan
15565148,Marsh,Khan
17231353,Raffah,Khan
14916664,Marsh,Khan
11483781,Trandee,Correy
19752558,Marsh,Khan
17736121,Queen,Li
12305692,Marsh,Correy
11972353,Marsh,Khan
11599311,Marsh,Khan
17939931,Queen,Khan
18757007,Marsh,Li
17031920,Marsh,Khan
11339396,Marsh,Khan
11014657,Marsh,Correy
15770335,Queen,Khan
18643473,Queen,Khan
13249301,Marsh,Li
13412675,Queen,Khan
11404404,Queen,Khan
18644484,Bamoo,Khan
19723172,Marsh,Khan
19459527,Queen,Li
12796839,Queen,Khan
19812349,Marsh,Correy
14386092,Marsh,Li
17904123,Queen,Khan
10758094,Marsh,Khan
10974064,Bamoo,Khan
10257267,Marsh,Khan
19980913,Queen,Li
14671576,Marsh,Correy
13670389,Marsh,Khan
18955934,Raffah,Khan
12300521,Marsh,Khan
14377164,Marsh,Khan
10618539,Marsh,Khan
19499306,Marsh,Khan
10109192,Marsh,Khan
17344138,Marsh,Khan
16948504,Marsh,Correy
13890543,Marsh,Li
15989900,Marsh,Khan
19333055,Queen,Khan
14758968,Marsh,Li
13671030,Marsh,Khan
12164881,Queen,Correy
18922208,Marsh,Khan
12647753,Marsh,Khan
14445544,Marsh,Khan
19681996,Marsh,Khan
14600805,Marsh,Khan
15723639,Marsh,Correy
16741743,Marsh,Khan
15198940,Marsh,Khan
11084373,Marsh,Li
14423167,Marsh,Khan
16502740,Marsh,Correy
12801012,Marsh,Li
15561785,Marsh,Li
10701304,Marsh,Khan
10336171,Queen,Li
14913856,Marsh,Khan
11979129,Marsh,Khan
15347812,Marsh,O'Tooley
18644026,Marsh,Khan
15608693,Marsh,Li
13227461,Marsh,Khan
15639534,Trandee,Khan
15969222,Marsh,Khan
11375914,Queen,Li
17992759,Marsh,Correy
14328679,Queen,O'Tooley
15220319,Marsh,Khan
16097530,Bamoo,Khan
11369164,Marsh,Correy
13978082,Marsh,Li
11804239,Queen,Khan
13352789,Bamoo,Li
11820342,Marsh,Khan
17088174,Marsh,Khan
18545286,Marsh,Khan
11914940,Marsh,Li
17631056,Queen,Khan
10405959,Marsh,Khan
17535350,Marsh,Khan
16254050,Marsh,Khan
18507583,Bamoo,Khan
12671267,Queen,Khan
10806085,Marsh,Khan
11545387,Queen,Khan
11743784,Marsh,Khan
10609806,Trandee,Khan
18743608,Marsh,Khan
13393083,Marsh,Khan
12686372,Marsh,Khan
12490839,Queen,Li
15117572,Queen,Correy
19665779,Marsh,Correy
13793689,Marsh,Li
18450215,Marsh,Li
11116417,Marsh,Khan
16570504,Queen,Li
16657722,Marsh,Khan
10973308,Marsh,Khan
12611405,Marsh,O'Tooley
19782932,Trandee,O'Tooley
12972280,Marsh,Correy
17271247,Marsh,Khan
11389093,Marsh,Khan
11359099,Marsh,Khan
16376833,Marsh,Correy
13145106,Marsh,Khan
17575027,Marsh,Khan
18322898,Bamoo,Correy
11734400,Marsh,Khan
10771308,Raffah,Khan
12372140,Marsh,Khan
14956583,Marsh,Li
18317738,Marsh,Khan
14160243,Queen,Li
18472826,Marsh,Khan
18903921,Raffah,Li
12739228,Marsh,Khan
18781563,Queen,Li
19823538,Marsh,Correy
13069358,Marsh,Khan
19571671,Marsh,Correy
19330973,Marsh,Khan
16832664,Queen,Li
19675562,Queen,Khan
16719528,Marsh,Correy
15630064,Marsh,Correy
15668256,Marsh,Correy
10638726,Marsh,Khan
10951058,Bamoo,Khan
18596979,Bamoo,Li
11369809,Marsh,Khan
17904668,Queen,Khan
16176250,Marsh,Li
12940953,Marsh,Correy
14038903,Marsh,Khan
13560883,Queen,Khan
15485955,Bamoo,Correy
16805545,Queen,Correy
10348512,Queen,Li
17484682,Marsh,Khan
19250481,Marsh,Correy
14071527,Marsh,O'Tooley
14008016,Bamoo,Khan
16685984,Marsh,Li
14013177,Queen,Khan
10639338,Queen,Khan
18636089,Queen,Correy
16559554,Queen,Khan
14278151,Marsh,Khan
13499928,Marsh,Khan
17627490,Bamoo,Correy
10847665,Marsh,Khan
11673773,Marsh,Li
10395996,Marsh,Khan
13762899,Marsh,Khan
16091147,Bamoo,Correy
19824249,Queen,Correy
11270869,Marsh,Correy
19013471,Queen,Khan
13914071,Marsh,Li
11471298,Marsh,Correy
17544928,Queen,Khan
11100062,Marsh,Khan
11712608,Marsh,Khan
17031531,Marsh,Correy
16599763,Marsh,Khan
10184105,Marsh,Khan
11714149,Raffah,Khan
11108113,Bamoo,Li
14649230,Marsh,Khan
15470936,Marsh,Khan
18775123,Queen,Correy
13866025,Bamoo,Khan
17613739,Queen,Khan
15748220,Marsh,Khan
10337824,Marsh,Khan
19263284,Queen,Correy
13151889,Queen,Li
15696876,Marsh,Li
18320646,Marsh,O'Tooley
17157248,Marsh,Khan
16578949,Marsh,Li
12249614,Marsh,Khan
11621091,Marsh,Correy
13703350,Marsh,Khan
10574925,Marsh,Li
12688523,Marsh,O'Tooley
12780595,Marsh,Khan
12004969,Marsh,Khan
15942508,Marsh,Li
13864819,Queen,Li
11222967,Queen,Khan
16284244,Bamoo,Khan
10164811,Marsh,Correy
10543604,Queen,Li
16790015,Marsh,Correy
18739214,Marsh,O'Tooley
11423696,Marsh,Li
16810027,Bamoo,Khan
12784898,Marsh,Correy
11298580,Queen,Khan
14895454,Bamoo,Li
19346954,Marsh,Li
13681431,Queen,Li
16921104,Queen,Li
18197440,Marsh,Khan
16207277,Marsh,Correy
15213249,Marsh,Khan
14310267,Marsh,Khan
13030164,Queen,Correy
11195622,Trandee,Khan
13854293,Marsh,Correy
16113101,Marsh,Khan
19727479,Queen,Khan
19450932,Marsh,Khan
17721201,Bamoo,Khan
19898733,Marsh,Correy
14117122,Bamoo,Li
19934724,Queen,Khan
14950834,Queen,Khan
12823887,Marsh,Khan
14364199,Raffah,Khan
19607772,Marsh,Khan
16523721,Queen,Khan
10276021,Queen,Li
13460941,Queen,Khan
15814988,Marsh,Khan
11818793,Marsh,Khan
12235929,Bamoo,Correy
14412078,Bamoo,Khan
18804724,Marsh,Li
12415953,Marsh,Khan
13630954,Queen,Khan
18188295,Queen,Khan
13908587,Marsh,Khan
10678493,Bamoo,Khan
12976513,Marsh,Li
16963208,Marsh,Khan
19988496,Marsh,Correy
10368356,Marsh,Khan
12942601,Marsh,Correy
14373492,Marsh,Li
15253087,Marsh,Khan
16541411,Marsh,Khan
10126212,Marsh,Khan
13994706,Queen,Khan
12217445,Marsh,Khan
12803296,Marsh,Li
16635738,Marsh,Li
19110903,Marsh,Khan
17705438,Marsh,Khan
18051892,Marsh,Khan
10730138,Queen,Khan
16181622,Queen,Khan
15802853,Marsh,Correy
18691948,Marsh,Khan
17301190,Marsh,Khan
17774734,Bamoo,Khan
10251516,Queen,Correy
14495885,Marsh,Khan
14741496,Marsh,Khan
10618872,Trandee,Khan
11228607,Marsh,Khan
18374754,Queen,Khan
14207947,Queen,Khan
11061033,Queen,Li
10380425,Queen,Correy
18583663,Marsh,Khan
15477061,Marsh,Khan
19676659,Marsh,Khan
14168678,Marsh,Correy
18173217,Bamoo,Khan
19238369,Marsh,Li
13842291,Bamoo,Khan
17683232,Marsh,Khan
17620312,Marsh,Khan
17309212,Marsh,O'Tooley
19987282,Marsh,Khan
18241618,Trandee,Khan
13384434,Raffah,Khan
13534623,Marsh,Khan
15183062,Marsh,Khan
12476432,Raffah,Li
16511385,Marsh,Khan
15613438,Marsh,Correy
15822881,Queen,Khan
17545332,Marsh,Correy
12415193,Queen,Khan
10691673,Queen,Khan
18722330,Marsh,Khan
17604794,Marsh,Khan
14952351,Marsh,Khan
19819099,Queen,Khan
15871822,Marsh,Khan
10691959,Marsh,Li
10134556,Marsh,Khan
10466204,Queen,Correy
18294956,Marsh,Correy
11689850,Marsh,Khan
19183246,Queen,Correy
19941555,Marsh,Khan
12795579,Queen,Li
11782469,Marsh,Khan
10841760,Marsh,Correy
18654542,Queen,Li
15619965,Raffah,Khan
12545228,Marsh,Khan
16721184,Queen,O'Tooley
14507488,Queen,Khan
10808044,Queen,Khan
12183498,Queen,Khan
12434158,Marsh,Khan
16545093,Queen,Khan
16410978,Marsh,Khan
13826010,Bamoo,Khan
10124014,Marsh,Khan
13631135,Marsh,Khan
15458361,Queen,Khan
11191713,Marsh,O'Tooley
14328683,Marsh,Khan
14145578,Marsh,Correy
17667733,Bamoo,Correy
16197335,Bamoo,Correy
11514082,Marsh,Khan
17230945,Marsh,Li
12092142,Bamoo,Khan
19457777,Queen,Khan
18979913,Marsh,Correy
19736904,Marsh,O'Tooley
13260863,Marsh,Khan
12136530,Marsh,Correy
13528512,Queen,Khan
19066343,Marsh,Khan
15464270,Marsh,Khan
17440728,Trandee,Khan
15615317,Marsh,Correy
15977515,Queen,Li
12440975,Marsh,Li
10298903,Bamoo,Correy
19463086,Marsh,Khan
10372087,Marsh,Correy
12398544,Marsh,Khan
10533304,Queen,Khan
19977543,Marsh,Correy
10166119,Marsh,Correy
13051363,Marsh,Li
16947152,Marsh,Khan
11470233,Queen,Khan
13364767,Marsh,Khan
13740088,Queen,Khan
15444429,Marsh,Correy
14559696,Marsh,Correy
11199151,Marsh,Correy
17941527,Marsh,Khan
18800700,Bamoo,Khan
15104285,Bamoo,Li
18793425,Queen,Khan
15477820,Marsh,Khan
13723205,Marsh,Khan
18071568,Bamoo,Li
16472783,Marsh,Khan
17010725,Marsh,Correy
10417453,Marsh,Correy
17280705,Marsh,Khan
19926912,Bamoo,Khan
11062460,Trandee,Khan
13337657,Marsh,Khan
14574792,Marsh,Khan
17820801,Queen,Khan
15391370,Trandee,Correy
11183009,Queen,Khan
14096985,Bamoo,Correy
16070068,Trandee,Khan
14580595,Marsh,Khan
14878778,Marsh,Khan
18437688,Marsh,Khan
19004676,Marsh,Correy
13984912,Marsh,Khan
14719391,Queen,Khan
11451650,Marsh,Khan
13087104,Marsh,Khan
11368171,Marsh,Li
11160388,Marsh,Li
15340204,Raffah,Li
13361962,Queen,Khan
11445434,Queen,Li
19562412,Queen,Khan
14737738,Marsh,Khan
11747640,Marsh,Khan
16321369,Marsh,Correy
12737924,Marsh,Khan
12434798,Queen,Li
19086560,Raffah,Correy
13439263,Trandee,Khan
10427383,Marsh,Correy
12263407,Queen,Li
15999950,Queen,Correy
19005572,Marsh,Khan
19431714,Marsh,Khan
17026381,Marsh,Khan
12104840,Marsh,Khan
14529821,Marsh,Correy
11212886,Marsh,Khan
18197684,Marsh,Khan
18883470,Queen,Khan
18493576,Marsh,Khan
14490167,Marsh,Khan
14832162,Marsh,Li
11594856,Marsh,Correy
19260964,Marsh,O'Tooley
10220558,Marsh,Khan
15322475,Marsh,Khan
19592314,Marsh,Correy
13760512,Marsh,Correy
16312178,Marsh,Khan
11149183,Marsh,Li
17531751,Marsh,Correy
11660654,Marsh,Li
17851439,Marsh,Khan
13958820,Trandee,Khan
13544679,Marsh,Correy
17914990,Queen,Khan
13907621,Marsh,Khan
19337680,Marsh,Correy
10308895,Queen,Khan
12704092,Queen,Khan
12791874,Marsh,Li
10647430,Marsh,Khan
19017667,Queen,O'Tooley
16989206,Marsh,Li
18318522,Marsh,Khan
10187133,Queen,Khan
11996868,Queen,Khan
17058899,Bamoo,Li
18920689,Marsh,O'Tooley
19266845,Bamoo,Khan
14277454,Bamoo,Khan
18406855,Marsh,Correy
19914022,Marsh,Correy
13778131,Marsh,Correy
19626609,Queen,Khan
13390925,Marsh,Khan
15397776,Marsh,Khan
19703227,Bamoo,Correy
11441544,Marsh,Khan
16467252,Marsh,Correy
10405054,Marsh,Khan
15417705,Marsh,Khan
11548480,Raffah,Khan
17576349,Marsh,Khan
10863222,Queen,Khan
18432073,Marsh,Khan
12026890,Bamoo,Khan
15532893,Marsh,Khan
10282848,Marsh,Khan
18765029,Trandee,O'Tooley
16384098,Queen,Li
11885884,Marsh,Khan
14334718,Marsh,Li
11839471,Marsh,Khan
15785264,Bamoo,Khan
10132025,Marsh,Khan
14435813,Marsh,Correy
10917270,Queen,Li
11780789,Raffah,Khan
17401200,Marsh,Li
16795009,Marsh,Correy
12313053,Marsh,Khan
12076795,Bamoo,Khan
19175035,Marsh,Correy
13617124,Raffah,Khan
10870953,Queen,Khan
13797224,Bamoo,Khan
15225124,Marsh,O'Tooley
12999908,Marsh,Khan
13731547,Marsh,Khan
18824157,Marsh,Correy
10358821,Queen,Li
19110253,Marsh,Khan
14278194,Marsh,Khan
14758647,Marsh,O'Tooley
18480812,Bamoo,Khan
13158120,Marsh,Khan
14188796,Marsh,Correy
12937726,Marsh,Correy
12842210,Marsh,Correy
13035129,Marsh,Correy
16909310,Bamoo,Khan
15322764,Queen,Correy
16087242,Marsh,Khan
12039847,Marsh,Correy
17778110,Queen,Khan
18595351,Marsh,Correy
16668318,Marsh,Khan
10290740,Marsh,Khan
18892730,Marsh,Khan
10685535,Raffah,Li
17960545,Marsh,Khan
12128089,Bamoo,Khan
15517140,Marsh,O'Tooley
17303942,Trandee,Khan
11517294,Marsh,Khan
19881130,Marsh,Khan
13842045,Queen,Li
18048790,Marsh,Khan
11629095,Marsh,O'Tooley
11094218,Queen,Li
17120816,Marsh,Khan
14951876,Marsh,Khan
10840082,Marsh,Correy
11669886,Queen,Khan
11270761,Marsh,Khan
11633683,Marsh,Correy
16307486,Marsh,Khan
11377612,Marsh,Khan
10770021,Marsh,Khan
15112871,Queen,Li
16934060,Bamoo,Li
12157752,Marsh,Khan
14410232,Marsh,Khan
11068824,Marsh,O'Tooley
12978136,Marsh,Khan
12639332,Marsh,Khan
19083667,Marsh,Khan
15822476,Queen,Khan
18385473,Marsh,Li
18009561,Marsh,Li
10613169,Marsh,Khan
13786491,Queen,Li
10458220,Marsh,Khan
14155617,Bamoo,Khan
14407777,Marsh,Khan
18544946,Marsh,Khan
11126465,Marsh,Correy
13533996,Marsh,Khan
13682257,Trandee,Khan
19824855,Queen,Khan
16601220,Queen,Correy
13994102,Marsh,Khan
10447323,Trandee,Khan
15192930,Trandee,Khan
13577245,Marsh,Khan
17062597,Marsh,Khan
17838685,Bamoo,Khan
17551285,Bamoo,Khan
13561407,Marsh,Khan
17204835,Marsh,Correy
18419871,Marsh,Khan
10676799,Marsh,Correy
11614268,Bamoo,Khan
12838326,Marsh,Khan
10929981,Bamoo,Khan
17962790,Marsh,Khan
16791624,Queen,Khan
16470362,Queen,Khan
11147743,Marsh,Correy
14699060,Bamoo,Khan
12626509,Bamoo,Correy
12179251,Marsh,Li
18060753,Queen,Khan
16700672,Bamoo,Khan
15778850,Marsh,Li
16771584,Marsh,Khan
16130147,Queen,Khan
17593300,Marsh,Correy
19775513,Marsh,Khan
15470730,Marsh,Khan
19823008,Raffah,Khan
18986677,Marsh,Khan
15041759,Queen,Li
11297925,Bamoo,Li
15258620,Marsh,Khan
16894857,Marsh,Khan
19522328,Queen,Correy
15652702,Bamoo,Khan
18253986,Marsh,Correy
16293623,Trandee,Khan
15652075,Marsh,Li
16707490,Marsh,Khan
14325076,Marsh,Khan
17020634,Bamoo,Khan
15749923,Marsh,Correy
19900052,Marsh,Khan
17314491,Marsh,Khan
13606897,Marsh,Khan
14874565,Marsh,Khan
13197915,Bamoo,Li
13587776,Queen,Khan
19871517,Bamoo,Correy
14233429,Queen,Khan
15674107,Queen,O'Tooley
16172322,Queen,Khan
12749539,Bamoo,Khan
10143272,Marsh,Li
19345214,Marsh,Khan
11361772,Queen,Khan
18376972,Marsh,Li
18018950,Marsh,Li
10515300,Queen,Khan
14933890,Bamoo,Li
17768389,Marsh,Correy
14794647,Marsh,Li
16511442,Marsh,Khan
12643596,Marsh,Khan
11407679,Marsh,Li
14297072,Queen,Li
14659863,Marsh,Correy
10807590,Bamoo,Khan
11337360,Marsh,Khan
14793288,Marsh,Khan
12185241,Marsh,Khan
12626426,Marsh,Khan
18322447,Marsh,Khan
17036143,Marsh,O'Tooley
11690984,Marsh,Khan
12708598,Marsh,Li
14921589,Marsh,Khan
14812922,Marsh,Khan
12272431,Raffah,Li
11707161,Marsh,Correy
10312583,Queen,Khan
10522670,Marsh,Khan
11283211,Marsh,Khan
11579499,Marsh,Correy
13344488,Marsh,Khan
12029782,Queen,Khan
18536891,Marsh,Khan
18611672,Marsh,Khan
15970173,Marsh,Khan
18270396,Queen,Khan
12025678,Marsh,Correy
14178132,Marsh,Khan
14955313,Queen,Li
18473019,Marsh,Khan
12121249,Marsh,Khan
14019467,Marsh,Khan
10384165,Marsh,Correy
13698444,Marsh,Khan
13850951,Queen,Khan
14152558,Queen,Khan
14110437,Marsh,Li
15968288,Trandee,Li
15733093,Marsh,Li
11972235,Marsh,Khan
14314409,Queen,Correy
17806849,Marsh,Khan
12305803,Marsh,Correy
11075238,Marsh,Khan
17030761,Trandee,Correy
19783038,Marsh,Khan
14593130,Queen,Correy
19278967,Marsh,Khan
14265049,Marsh,Khan
16666108,Marsh,Khan
16205454,Marsh,Correy
15376723,Marsh,Khan
11315370,Marsh,Khan
19181434,Marsh,Khan
15094410,Marsh,Khan
14212053,Raffah,Khan
14103415,Marsh,Correy
19724493,Raffah,Khan
10443226,Bamoo,Correy
15890709,Marsh,Khan
13198515,Marsh,Li
17493878,Marsh,Khan
12356668,Marsh,Li
18773305,Marsh,Khan
19345606,Queen,Khan
13646368,Marsh,Khan
13869559,Marsh,Khan
17007341,Marsh,Li
17855729,Marsh,Li
19201868,Queen,Khan
12714192,Bamoo,Li
11496660,Marsh,Li
11901962,Marsh,Khan
19314121,Marsh,Khan
12246828,Marsh,Li
10217411,Marsh,Khan
15933617,Queen,Correy
10627831,Marsh,Correy
13811666,Marsh,Khan
16426843,Trandee,Correy
15251850,Marsh,Li
17554637,Marsh,Khan
14571948,Raffah,O'Tooley
17887968,Queen,Khan
15093116,Queen,Li
